GENE	DRIVER_FREQUENCY	DRIVER_SNV_FREQUENCY	DRIVER_DELTION_FREQUENCY	DRIVER_AMPLIFICATION_FREQUENCY	CANCER_CENSUS	PAN_CANCER	IMPACT	MUTATION_FREQUENCY	SNV_FREQUENCY	DELTION_FREQUENCY	AMPLIFICATION_FREQUENCY
ADD1	0.009	0.009	0.000	0.000	-	-	0.0309139533228996	0.011	0.011	0.000	0.000
RHOU	0.004	0.004	0.000	0.000	-	-	0.03060693444991	0.009	0.004	0.000	0.004
HIPK3	0.007	0.007	0.000	0.000	-	-	0.0304928323114485	0.018	0.018	0.000	0.000
EBF3	0.011	0.011	0.000	0.000	-	-	0.0302586543243478	0.035	0.035	0.000	0.000
BACE1	0.002	0.002	0.000	0.000	-	-	0.0300181253558646	0.011	0.011	0.000	0.000
DAXX	0.004	0.004	0.000	0.000	CC	-	0.0298500314119607	0.013	0.013	0.000	0.000
SCN4A	0.002	0.002	0.000	0.000	-	-	0.0296373410194305	0.051	0.051	0.000	0.000
C1R	0.002	0.002	0.000	0.000	-	-	0.0294403591975066	0.013	0.009	0.000	0.004
F2R	0.002	0.002	0.000	0.000	-	-	0.0291619487267785	0.020	0.020	0.000	0.000
SH2D3C	0.002	0.002	0.000	0.000	-	-	0.0290897539624456	0.027	0.027	0.000	0.000
COL20A1	0.002	0.002	0.000	0.000	-	-	0.0289816940171752	0.038	0.035	0.000	0.002
MAP1B	0.002	0.002	0.000	0.000	-	-	0.0289481898412695	0.069	0.066	0.002	0.000
GRIA1	0.004	0.004	0.000	0.000	-	-	0.0289242322272087	0.022	0.022	0.000	0.000
SPTB	0.004	0.004	0.000	0.000	-	-	0.0286037771391062	0.044	0.044	0.000	0.000
LHX3	0.002	0.002	0.000	0.000	-	-	0.028602094576246	0.009	0.007	0.002	0.000
BDP1	0.004	0.004	0.000	0.000	-	-	0.028399458596341	0.064	0.062	0.002	0.000
DTX2	0.002	0.002	0.000	0.000	-	-	0.0278870611861677	0.011	0.011	0.000	0.000
ACTR2	0.002	0.002	0.000	0.000	-	-	0.0278870611861677	0.007	0.007	0.000	0.000
SPINT1	0.002	0.002	0.000	0.000	-	-	0.027771675833419	0.002	0.002	0.000	0.000
PDIA6	0.002	0.002	0.000	0.000	-	-	0.0276658494212889	0.007	0.007	0.000	0.000
PROS1	0.002	0.002	0.000	0.000	-	-	0.0275905251473259	0.046	0.046	0.000	0.000
IMPA1	0.004	0.000	0.000	0.004	-	-	0.0274900154178288	0.029	0.002	0.000	0.027
IPO4	0.002	0.000	0.000	0.002	-	-	0.027113365769356	0.015	0.013	0.000	0.002
TBRG4	0.002	0.002	0.000	0.000	-	-	0.027044013874398	0.022	0.015	0.000	0.007
MNDA	0.009	0.007	0.000	0.002	-	-	0.0268976079178966	0.035	0.031	0.000	0.004
PDIA4	0.004	0.004	0.000	0.000	-	-	0.0268950629044129	0.015	0.015	0.000	0.000
SIM1	0.002	0.002	0.000	0.000	-	-	0.0267568515642396	0.035	0.035	0.000	0.000
SPRR3	0.002	0.002	0.000	0.000	-	-	0.0266838390506821	0.042	0.038	0.000	0.004
NPAS4	0.004	0.004	0.000	0.000	-	-	0.0264315376148786	0.035	0.035	0.000	0.000
PLXNA3	0.007	0.007	0.000	0.000	-	-	0.0261437279447439	0.038	0.033	0.000	0.004
GARNL3	0.002	0.002	0.000	0.000	-	-	0.0260676030223973	0.020	0.020	0.000	0.000
FGF7	0.002	0.002	0.000	0.000	-	-	0.0252586705388226	0.007	0.007	0.000	0.000
GUCY1A3	0.007	0.004	0.000	0.002	-	-	0.0252394874858533	0.033	0.029	0.000	0.004
EBF1	0.007	0.007	0.000	0.000	CC	-	0.0251132001413736	0.022	0.022	0.000	0.000
FRYL	0.011	0.011	0.000	0.000	-	-	0.0248279660122761	0.051	0.049	0.000	0.002
TNNC2	0.002	0.002	0.000	0.000	-	-	0.0246448782084	0.004	0.004	0.000	0.000
SCN8A	0.002	0.002	0.000	0.000	-	-	0.0246310855764881	0.051	0.051	0.000	0.000
S100A7	0.002	0.002	0.000	0.000	-	-	0.0246306505096206	0.024	0.020	0.000	0.004
ITSN1	0.007	0.007	0.000	0.000	-	-	0.024621175878688	0.046	0.046	0.000	0.000
LMO7	0.004	0.002	0.002	0.000	-	-	0.0232743056555739	0.038	0.035	0.002	0.000
PIAS3	0.004	0.002	0.000	0.002	-	-	0.0232129425567297	0.046	0.035	0.000	0.011
FAF1	0.002	0.000	0.002	0.000	-	-	0.0229881145673586	0.018	0.015	0.002	0.000
C5AR1	0.004	0.004	0.000	0.000	-	-	0.0227440683752998	0.011	0.011	0.000	0.000
THBD	0.004	0.002	0.000	0.002	-	-	0.0226020242751496	0.011	0.007	0.002	0.002
C5	0.002	0.002	0.000	0.000	-	-	0.0225434814286819	0.011	0.011	0.000	0.000
CHAF1A	0.002	0.002	0.000	0.000	-	-	0.0223367498181248	0.024	0.022	0.002	0.000
LCP2	0.002	0.000	0.000	0.002	-	-	0.0221341479514653	0.018	0.015	0.000	0.002
SAP30BP	0.004	0.002	0.000	0.002	-	-	0.0216684108916458	0.013	0.011	0.000	0.002
GATA4	0.004	0.002	0.002	0.000	-	-	0.0215940117323102	0.022	0.013	0.009	0.000
MTTP	0.004	0.004	0.000	0.000	-	-	0.0215799672537885	0.024	0.024	0.000	0.000
NOLC1	0.004	0.004	0.000	0.000	-	-	0.0208090707511044	0.007	0.007	0.000	0.000
SEMA4C	0.002	0.002	0.000	0.000	-	-	0.0206964819839117	0.018	0.011	0.000	0.007
MMP15	0.002	0.002	0.000	0.000	-	-	0.0205636839904806	0.011	0.011	0.000	0.000
PARVA	0.002	0.000	0.000	0.002	-	-	0.020507425774601	0.013	0.007	0.004	0.002
RNF2	0.002	0.002	0.000	0.000	-	-	0.0204433740035539	0.009	0.007	0.000	0.002
BMP1	0.002	0.002	0.000	0.000	-	-	0.020418008027768	0.027	0.015	0.011	0.000
PCDH12	0.002	0.002	0.000	0.000	-	-	0.020167622644215	0.042	0.042	0.000	0.000
PPARGC1B	0.002	0.002	0.000	0.000	-	-	0.0201235714394466	0.038	0.038	0.000	0.000
MST1	0.002	0.002	0.000	0.000	-	PC	0.0200961492557377	0.015	0.015	0.000	0.000
HLA-A	0.002	0.002	0.000	0.000	-	PC	0.0200363257467789	0.022	0.020	0.002	0.000
LEF1	0.002	0.002	0.000	0.000	-	-	0.0199851067045069	0.022	0.022	0.000	0.000
SIAH2	0.002	0.002	0.000	0.000	-	-	0.0199783299315564	0.009	0.009	0.000	0.000
BAZ1A	0.002	0.000	0.000	0.002	-	-	0.0198874316879759	0.053	0.020	0.000	0.035
PPARA	0.002	0.002	0.000	0.000	-	-	0.0197269276781207	0.009	0.004	0.004	0.000
ADAMTS19	0.007	0.007	0.000	0.000	-	-	0.0196725837488398	0.055	0.053	0.000	0.002
UBR5	0.007	0.007	0.000	0.000	-	-	0.0196375396322234	0.073	0.062	0.000	0.013
ESRRB	0.007	0.007	0.000	0.000	-	-	0.019542334112588	0.027	0.024	0.002	0.000
EEF1A1	0.002	0.002	0.000	0.000	-	PC	0.0195338177531316	0.018	0.015	0.000	0.002
NEFL	0.002	0.002	0.000	0.000	-	-	0.0195312486353065	0.020	0.011	0.009	0.000
ADAMTS7	0.007	0.007	0.000	0.000	-	-	0.0195310423030015	0.040	0.040	0.000	0.000
DBF4	0.002	0.002	0.000	0.000	-	-	0.0194121055616493	0.007	0.007	0.000	0.000
GNAZ	0.002	0.002	0.000	0.000	-	-	0.0193828014441637	0.015	0.011	0.000	0.004
POLR3D	0.002	0.000	0.002	0.000	-	-	0.0189912195274684	0.018	0.007	0.011	0.000
BRCC3	0.007	0.002	0.000	0.004	-	-	0.0186897706000418	0.011	0.007	0.000	0.004
PCDHB8	0.002	0.002	0.000	0.000	-	-	0.0185802374400685	0.071	0.071	0.000	0.000
PLCD4	0.007	0.007	0.000	0.000	-	-	0.0183214263035504	0.011	0.011	0.000	0.000
PCDHB16	0.002	0.002	0.000	0.000	-	-	0.0182881281924972	0.051	0.051	0.000	0.000
PTPRH	0.007	0.007	0.000	0.000	-	-	0.0181995873082457	0.042	0.042	0.000	0.000
BCAR3	0.002	0.000	0.000	0.002	-	-	0.0178828409508692	0.007	0.002	0.000	0.004
POLR3A	0.002	0.002	0.000	0.000	-	-	0.0178719247972924	0.038	0.038	0.000	0.000
PLXNC1	0.004	0.004	0.000	0.000	-	-	0.017860946840448	0.018	0.018	0.000	0.000
APBB2	0.002	0.002	0.000	0.000	-	-	0.0173960072815704	0.018	0.018	0.000	0.000
PPP2R5D	0.002	0.002	0.000	0.000	-	-	0.017345004099118	0.013	0.011	0.000	0.002
OCRL	0.007	0.004	0.000	0.002	-	-	0.0171026643751863	0.027	0.018	0.000	0.009
PDK3	0.002	0.002	0.000	0.000	-	-	0.0169870341839917	0.011	0.009	0.000	0.002
ITK	0.007	0.007	0.000	0.000	CC	-	0.0169832016885972	0.031	0.031	0.000	0.000
NRG1	0.004	0.004	0.000	0.000	-	-	0.0169187761606533	0.040	0.033	0.007	0.000
DRD2	0.004	0.004	0.000	0.000	-	-	0.0168747719006478	0.038	0.038	0.000	0.000
ARHGEF15	0.004	0.004	0.000	0.000	-	-	0.0167441394860106	0.024	0.024	0.000	0.000
IL16	0.002	0.002	0.000	0.000	-	-	0.0166170780973283	0.042	0.042	0.000	0.000
CEBPE	0.002	0.002	0.000	0.000	-	-	0.0165196210845754	0.022	0.018	0.000	0.004
KCNAB1	0.002	0.002	0.000	0.000	-	-	0.0165096307899461	0.009	0.009	0.000	0.000
CHD1L	0.004	0.004	0.000	0.000	-	-	0.0163527993383015	0.031	0.015	0.000	0.015
ADAMTS14	0.007	0.007	0.000	0.000	-	-	0.0162765728503396	0.040	0.040	0.000	0.000
BMPR1A	0.004	0.004	0.000	0.000	CC	-	0.0160761285683316	0.009	0.009	0.000	0.000
TIE1	0.002	0.002	0.000	0.000	-	-	0.0160518770299197	0.027	0.022	0.000	0.004
GNAQ	0.002	0.002	0.000	0.000	CC	-	0.0158018169479567	0.011	0.011	0.000	0.000
ADCY9	0.002	0.002	0.000	0.000	-	-	0.015797362129645	0.022	0.022	0.000	0.000
IHH	0.002	0.002	0.000	0.000	-	-	0.0157784031743144	0.007	0.007	0.000	0.000
GTF3C2	0.002	0.002	0.000	0.000	-	-	0.0157467917380732	0.011	0.011	0.000	0.000
CACNB1	0.002	0.000	0.000	0.002	-	-	0.0156872787155029	0.018	0.009	0.000	0.009
OBSCN	0.004	0.004	0.000	0.000	-	-	0.0156238045263977	0.146	0.142	0.000	0.004
DSG2	0.004	0.004	0.000	0.000	-	-	0.0152477541566567	0.031	0.024	0.000	0.007
ERO1L	0.002	0.002	0.000	0.000	-	-	0.0152364619379764	0.013	0.011	0.000	0.002
MLL	0.007	0.007	0.000	0.000	CC	PC	0.0151849149983016	0.060	0.060	0.000	0.000
CARD8	0.004	0.004	0.000	0.000	-	-	0.0151694796428264	0.044	0.044	0.000	0.000
SOCS5	0.004	0.004	0.000	0.000	-	-	0.0150599452047465	0.013	0.011	0.000	0.002
RTN1	0.004	0.004	0.000	0.000	-	-	0.0148431010059264	0.035	0.035	0.000	0.000
LBR	0.002	0.002	0.000	0.000	-	-	0.0148101917046746	0.011	0.009	0.000	0.002
ARNTL2	0.004	0.002	0.000	0.002	-	-	0.0147908837430398	0.027	0.013	0.000	0.013
AKAP9	0.004	0.004	0.000	0.000	CC	PC	0.0147316499137806	0.073	0.071	0.000	0.004
GRIN2C	0.002	0.002	0.000	0.000	-	-	0.0145970256263318	0.018	0.015	0.000	0.002
FASLG	0.002	0.002	0.000	0.000	-	-	0.0144774468074462	0.020	0.018	0.000	0.002
KIF15	0.002	0.002	0.000	0.000	-	-	0.0144719702231999	0.015	0.015	0.000	0.000
CDT1	0.002	0.002	0.000	0.000	-	-	0.0142882910278713	0.013	0.011	0.002	0.000
CAV3	0.002	0.002	0.000	0.000	-	-	0.0141163369489196	0.007	0.007	0.000	0.000
TRPC3	0.004	0.004	0.000	0.000	-	-	0.0139404113318018	0.024	0.024	0.000	0.000
TAP2	0.002	0.002	0.000	0.000	-	-	0.0138957445225697	0.013	0.013	0.000	0.000
DUSP4	0.004	0.002	0.002	0.000	-	-	0.0138447683394028	0.015	0.004	0.011	0.000
CCR4	0.004	0.004	0.000	0.000	-	-	0.0137076221408701	0.007	0.007	0.000	0.000
SERPINB2	0.004	0.004	0.000	0.000	-	-	0.0135921499223623	0.042	0.040	0.000	0.002
TCRB	0.002	0.002	0.000	0.000	-	-	0.013529367100135	0.027	0.027	0.000	0.000
FGF5	0.002	0.000	0.000	0.002	-	-	0.0134994038966569	0.011	0.009	0.000	0.002
INPPL1	0.002	0.002	0.000	0.000	-	-	0.0133176608347608	0.027	0.024	0.000	0.002
CAPN3	0.002	0.002	0.000	0.000	-	-	0.0132681126092305	0.011	0.011	0.000	0.000
MSH3	0.002	0.002	0.000	0.000	-	-	0.0132362201765172	0.011	0.011	0.000	0.000
LATS1	0.002	0.002	0.000	0.000	-	-	0.0131841121478155	0.029	0.029	0.000	0.000
MATN2	0.002	0.000	0.000	0.002	-	-	0.0130937844835137	0.033	0.022	0.000	0.013
EFEMP2	0.002	0.002	0.000	0.000	-	-	0.0126803372253818	0.009	0.009	0.000	0.000
IGFBP5	0.002	0.002	0.000	0.000	-	-	0.0125978711756706	0.011	0.011	0.000	0.000
NLGN3	0.002	0.002	0.000	0.000	-	-	0.0125757187456019	0.027	0.024	0.000	0.002
KCNA7	0.002	0.002	0.000	0.000	-	-	0.0125611150286437	0.007	0.007	0.000	0.000
PCSK6	0.002	0.002	0.000	0.000	-	-	0.0125374237172393	0.018	0.018	0.000	0.000
CUL5	0.002	0.002	0.000	0.000	-	-	0.0125195738569192	0.007	0.007	0.000	0.000
LPP	0.002	0.002	0.000	0.000	CC	PC	0.0124840928250624	0.024	0.022	0.000	0.004
TNS1	0.002	0.002	0.000	0.000	-	-	0.0124164143495091	0.038	0.038	0.000	0.000
SERPINE2	0.002	0.002	0.000	0.000	-	-	0.0123606721110638	0.013	0.013	0.000	0.000
FMR1	0.002	0.002	0.000	0.000	-	-	0.0123039219118942	0.035	0.024	0.000	0.011
DUSP2	0.002	0.000	0.000	0.002	-	-	0.0121919436399328	0.009	0.004	0.000	0.004
AHRR	0.002	0.000	0.000	0.002	-	-	0.0121687609749858	0.060	0.015	0.000	0.049
DOK1	0.002	0.002	0.000	0.000	-	-	0.0121638030690313	0.013	0.013	0.000	0.000
SUPT16H	0.004	0.004	0.000	0.000	-	-	0.0121428124178879	0.027	0.024	0.000	0.002
PTPRM	0.002	0.002	0.000	0.000	-	-	0.0119503178021227	0.027	0.024	0.000	0.002
PPP2R1A	0.002	0.002	0.000	0.000	CC	PC	0.011737592206602	0.020	0.020	0.000	0.000
MAPK7	0.002	0.002	0.000	0.000	-	-	0.0117196674194371	0.015	0.009	0.000	0.007
CX3CR1	0.002	0.002	0.000	0.000	-	-	0.0116815236386571	0.022	0.022	0.000	0.000
CTSL2	0.004	0.004	0.000	0.000	-	-	0.0116559935200155	0.009	0.009	0.000	0.000
KCNH2	0.002	0.002	0.000	0.000	-	-	0.0116027425012541	0.031	0.031	0.000	0.000
SF3B1	0.007	0.007	0.000	0.000	CC	PC	0.0114826143338428	0.024	0.024	0.000	0.000
ANGPT4	0.002	0.002	0.000	0.000	-	-	0.0114050218408797	0.024	0.024	0.000	0.000
CDKN1B	0.002	0.002	0.000	0.000	-	PC	0.0114002752175109	0.015	0.011	0.002	0.002
MDK	0.002	0.002	0.000	0.000	-	-	0.0113638402658038	0.002	0.002	0.000	0.000
MAX	0.004	0.004	0.000	0.000	-	PC	0.0112248973018905	0.015	0.015	0.000	0.000
TRIP12	0.002	0.002	0.000	0.000	-	-	0.0112036863550226	0.029	0.029	0.000	0.000
PDIA3	0.002	0.002	0.000	0.000	-	-	0.0111993108877158	0.007	0.007	0.000	0.000
IL3RA	0.002	0.002	0.000	0.000	-	-	0.010786536889325	0.024	0.015	0.000	0.009
SCIN	0.004	0.004	0.000	0.000	-	-	0.0107687067326641	0.018	0.009	0.000	0.009
NLGN1	0.002	0.002	0.000	0.000	-	-	0.010759280332589	0.058	0.055	0.000	0.004
CHRM2	0.004	0.004	0.000	0.000	-	-	0.0106640840277913	0.060	0.060	0.000	0.000
PLAUR	0.002	0.002	0.000	0.000	-	-	0.010633630052673	0.011	0.007	0.000	0.004
AQP7	0.002	0.002	0.000	0.000	-	-	0.0106204648892252	0.013	0.013	0.000	0.000
TOLLIP	0.004	0.004	0.000	0.000	-	-	0.0105348413382312	0.007	0.004	0.002	0.000
SERPINE1	0.004	0.004	0.000	0.000	-	-	0.0104688530607363	0.029	0.027	0.000	0.002
CDC7	0.004	0.002	0.000	0.002	-	-	0.0102705719615288	0.018	0.013	0.000	0.004
SRF	0.002	0.002	0.000	0.000	-	-	0.0102563920968023	0.004	0.002	0.000	0.002
PAFAH1B1	0.004	0.004	0.000	0.000	-	-	0.0101185143192802	0.004	0.004	0.000	0.000
MYL1	0.002	0.002	0.000	0.000	-	-	0.0100927956765637	0.009	0.009	0.000	0.000
DPYSL2	0.002	0.002	0.000	0.000	-	-	0.00999901203713856	0.033	0.020	0.011	0.002
ASCC3	0.002	0.002	0.000	0.000	-	-	0.00999325990753438	0.033	0.033	0.000	0.000
PLCD3	0.002	0.002	0.000	0.000	-	-	0.00998700153685175	0.004	0.002	0.000	0.002
IPO8	0.002	0.002	0.000	0.000	-	-	0.0099333095514946	0.029	0.020	0.000	0.009
PCDHB10	0.002	0.002	0.000	0.000	-	-	0.00982303210597356	0.058	0.058	0.000	0.000
KLF4	0.002	0.002	0.000	0.000	-	-	0.00974028081341354	0.015	0.015	0.000	0.000
LDLRAD3	0.002	0.002	0.000	0.000	-	-	0.00967186060379507	0.015	0.015	0.000	0.000
ADCY5	0.002	0.002	0.000	0.000	-	-	0.0096640484568471	0.042	0.042	0.000	0.000
SPTBN4	0.002	0.002	0.000	0.000	-	-	0.00965779437122728	0.051	0.044	0.000	0.009
PYGO2	0.002	0.000	0.000	0.002	-	-	0.00961538936348122	0.020	0.011	0.000	0.009
TRAF6	0.002	0.002	0.000	0.000	-	-	0.00961337191284201	0.009	0.009	0.000	0.000
HSP90AB1	0.002	0.002	0.000	0.000	-	PC	0.00960176177385954	0.018	0.015	0.000	0.002
PIP4K2A	0.002	0.002	0.000	0.000	-	-	0.009592513653006	0.011	0.011	0.000	0.000
NGEF	0.002	0.002	0.000	0.000	-	-	0.00952000974308259	0.015	0.015	0.000	0.000
CCR6	0.002	0.002	0.000	0.000	-	-	0.00951608437405763	0.018	0.018	0.000	0.000
TP73	0.002	0.002	0.000	0.000	-	-	0.00950578831661104	0.011	0.011	0.000	0.000
FGF21	0.002	0.002	0.000	0.000	-	-	0.00947827903037429	0.007	0.007	0.000	0.000
HNRNPA2B1	0.002	0.000	0.000	0.002	CC	-	0.00943035280278925	0.020	0.015	0.000	0.004
MAP2K3	0.002	0.002	0.000	0.000	-	-	0.00942014521232938	0.024	0.024	0.000	0.000
PDE1C	0.004	0.004	0.000	0.000	-	-	0.0093711962114962	0.053	0.049	0.000	0.004
SMARCA5	0.004	0.004	0.000	0.000	-	-	0.00931358251444938	0.011	0.011	0.000	0.000
PRLR	0.002	0.002	0.000	0.000	-	-	0.00918775406761354	0.060	0.031	0.000	0.031
TRPV1	0.002	0.002	0.000	0.000	-	-	0.0088779396330063	0.004	0.004	0.000	0.000
SPTBN1	0.004	0.004	0.000	0.000	-	-	0.00879992542010931	0.040	0.035	0.000	0.004
NCOA6	0.002	0.002	0.000	0.000	-	-	0.00876830028365834	0.051	0.046	0.000	0.004
AQP1	0.002	0.000	0.000	0.002	-	-	0.00875214862222945	0.004	0.000	0.000	0.004
POLA2	0.002	0.002	0.000	0.000	-	-	0.00873957685762892	0.011	0.011	0.000	0.000
NRG3	0.002	0.002	0.000	0.000	-	-	0.00870857569288659	0.046	0.046	0.000	0.000
RBPJ	0.002	0.002	0.000	0.000	-	-	0.00865087738779991	0.015	0.011	0.000	0.007
MED21	0.002	0.000	0.000	0.002	-	-	0.00864403029030984	0.020	0.004	0.000	0.015
PAFAH1B2	0.002	0.002	0.000	0.000	CC	-	0.00862627304309126	0.004	0.004	0.000	0.000
NTF4	0.002	0.002	0.000	0.000	-	-	0.00858544874685347	0.004	0.004	0.000	0.000
FRY	0.002	0.002	0.000	0.000	-	-	0.00855619660640133	0.053	0.053	0.000	0.000
ATF2	0.002	0.002	0.000	0.000	-	-	0.00845378046916664	0.013	0.013	0.000	0.000
LIPG	0.002	0.002	0.000	0.000	-	-	0.00843129900664133	0.018	0.015	0.002	0.000
CAMK2D	0.002	0.002	0.000	0.000	-	-	0.00825324395832316	0.013	0.013	0.000	0.000
NFIA	0.002	0.002	0.000	0.000	-	-	0.0082526853752856	0.018	0.013	0.000	0.004
DNM1	0.002	0.002	0.000	0.000	-	-	0.00823219013974613	0.013	0.013	0.000	0.000
SMARCE1	0.002	0.000	0.000	0.002	-	-	0.00815903930607557	0.013	0.004	0.000	0.009
INPP1	0.002	0.002	0.000	0.000	-	-	0.00815683442203024	0.013	0.013	0.000	0.000
NCAN	0.002	0.002	0.000	0.000	-	-	0.0081245111029798	0.040	0.040	0.000	0.000
RASSF2	0.002	0.002	0.000	0.000	-	-	0.00811688764702905	0.020	0.020	0.000	0.000
INPP5B	0.002	0.002	0.000	0.000	-	-	0.00801969354071312	0.013	0.011	0.000	0.002
UNC5D	0.002	0.002	0.000	0.000	-	-	0.00799856261107144	0.088	0.080	0.007	0.002
PRKAR2A	0.002	0.002	0.000	0.000	-	-	0.00784683808812865	0.004	0.004	0.000	0.000
CARD11	0.002	0.002	0.000	0.000	CC	-	0.00773010864452865	0.062	0.055	0.000	0.009
EP400	0.004	0.004	0.000	0.000	-	-	0.00771090078669234	0.062	0.062	0.000	0.000
DSCAM	0.004	0.004	0.000	0.000	-	-	0.00765382548239626	0.119	0.119	0.000	0.000
DHH	0.002	0.002	0.000	0.000	-	-	0.00748160815905549	0.004	0.004	0.000	0.000
PLP1	0.004	0.002	0.002	0.000	-	-	0.00738820883887619	0.015	0.011	0.002	0.002
GTF3C5	0.002	0.002	0.000	0.000	-	-	0.00727766983214487	0.007	0.007	0.000	0.000
XRCC5	0.002	0.002	0.000	0.000	-	-	0.00723756882229002	0.015	0.015	0.000	0.000
IRAK3	0.002	0.002	0.000	0.000	-	-	0.00722737707108276	0.027	0.009	0.000	0.018
MRAS	0.002	0.002	0.000	0.000	-	-	0.00722512913926688	0.002	0.002	0.000	0.000
FAS	0.002	0.002	0.000	0.000	-	-	0.00720317103191704	0.009	0.007	0.002	0.000
DUSP8	0.002	0.002	0.000	0.000	-	-	0.00701197820195058	0.011	0.009	0.002	0.000
COL4A3	0.002	0.002	0.000	0.000	-	-	0.00701066336465657	0.024	0.024	0.000	0.000
KCNH4	0.002	0.002	0.000	0.000	-	-	0.00698268043783164	0.027	0.027	0.000	0.002
CACNA2D4	0.002	0.002	0.000	0.000	-	-	0.00668643019194624	0.044	0.038	0.000	0.007
IGF2R	0.002	0.002	0.000	0.000	-	-	0.00666761812736792	0.051	0.051	0.000	0.000
CTSL1	0.002	0.002	0.000	0.000	-	-	0.00663901519865827	0.004	0.004	0.000	0.000
EPS15	0.002	0.002	0.000	0.000	CC	-	0.00653308190358042	0.013	0.011	0.000	0.002
EIF2AK1	0.002	0.002	0.000	0.000	-	-	0.00650280288279139	0.024	0.018	0.000	0.007
UNC5C	0.002	0.002	0.000	0.000	-	-	0.00649580633200153	0.062	0.062	0.000	0.000
FOXO4	0.002	0.002	0.000	0.000	-	-	0.00647615571657911	0.020	0.018	0.000	0.002
CTCFL	0.002	0.002	0.000	0.000	-	-	0.00641978728610126	0.062	0.051	0.000	0.011
DUSP6	0.002	0.002	0.000	0.000	-	-	0.00641654793565108	0.009	0.009	0.000	0.000
LIF	0.002	0.002	0.000	0.000	-	-	0.00631282898259385	0.007	0.007	0.000	0.000
TBX20	0.002	0.002	0.000	0.000	-	-	0.00630552111132443	0.029	0.024	0.000	0.004
TNNI3	0.002	0.002	0.000	0.000	-	-	0.00627791455710717	0.009	0.009	0.000	0.000
CX3CL1	0.002	0.002	0.000	0.000	-	-	0.00619692640493226	0.007	0.007	0.000	0.000
KCNA10	0.002	0.002	0.000	0.000	-	-	0.00618621899917015	0.020	0.018	0.002	0.000
CA9	0.002	0.002	0.000	0.000	-	-	0.00609488127664819	0.011	0.011	0.000	0.000
EPS8	0.002	0.000	0.000	0.002	-	-	0.00604672173586462	0.009	0.002	0.002	0.004
GNB2L1	0.002	0.002	0.000	0.000	-	-	0.00599469780158611	0.002	0.002	0.000	0.000
FBLN1	0.002	0.002	0.000	0.000	-	-	0.00598803802061754	0.040	0.035	0.004	0.000
ADAMTS10	0.002	0.002	0.000	0.000	-	-	0.00598495517820741	0.009	0.009	0.000	0.000
MYH2	0.002	0.002	0.000	0.000	-	-	0.00597701941754062	0.117	0.117	0.000	0.000
PCSK7	0.002	0.002	0.000	0.000	CC	-	0.00592059922543102	0.013	0.013	0.000	0.000
RIF1	0.002	0.002	0.000	0.000	-	-	0.00590876338686788	0.042	0.042	0.000	0.000
KCTD17	0.002	0.002	0.000	0.000	-	-	0.00589423915826104	0.007	0.002	0.000	0.004
SYNM	0.002	0.002	0.000	0.000	-	-	0.00582706587969947	0.015	0.015	0.000	0.000
TFAP2C	0.002	0.000	0.000	0.002	-	-	0.00582545861071161	0.013	0.009	0.000	0.004
CDH8	0.002	0.002	0.000	0.000	-	-	0.00582041525321832	0.086	0.084	0.002	0.000
CLTC	0.002	0.002	0.000	0.000	CC	PC	0.00581114390632522	0.022	0.022	0.000	0.000
NCL	0.002	0.002	0.000	0.000	-	-	0.00576425306945239	0.013	0.013	0.000	0.000
DUSP19	0.002	0.002	0.000	0.000	-	-	0.00574409169676754	0.007	0.004	0.000	0.002
INPP4B	0.002	0.002	0.000	0.000	-	-	0.00573778319820431	0.033	0.033	0.000	0.000
GJD2	0.002	0.002	0.000	0.000	-	-	0.0057127486830673	0.011	0.011	0.000	0.000
MST4	0.002	0.002	0.000	0.000	-	-	0.00569758076133387	0.015	0.015	0.000	0.000
NF1	0.002	0.002	0.000	0.000	CC	PC	0.0056948047290494	0.102	0.102	0.000	0.000
MADD	0.002	0.002	0.000	0.000	-	-	0.0056866618829458	0.038	0.038	0.000	0.000
MAML2	0.002	0.002	0.000	0.000	CC	-	0.00565426695043467	0.020	0.020	0.000	0.000
BRIP1	0.002	0.002	0.000	0.000	CC	-	0.00564812298265626	0.031	0.031	0.000	0.000
DTX1	0.002	0.002	0.000	0.000	-	-	0.00560129905481084	0.018	0.018	0.000	0.000
KCNA3	0.002	0.002	0.000	0.000	-	-	0.00559689374357766	0.015	0.015	0.000	0.000
TFRC	0.002	0.002	0.000	0.000	CC	-	0.00559209482602715	0.013	0.013	0.000	0.000
PTMA	0.002	0.002	0.000	0.000	-	-	0.00554336801180188	0.009	0.009	0.000	0.000
MAML1	0.002	0.000	0.000	0.002	-	-	0.00552623869395942	0.018	0.015	0.000	0.002
PRPF3	0.002	0.002	0.000	0.000	-	-	0.00551108836362575	0.022	0.009	0.000	0.015
TCAP	0.002	0.002	0.000	0.000	-	-	0.00550684007169967	0.015	0.002	0.000	0.013
CHRM3	0.002	0.002	0.000	0.000	-	-	0.00545961567686558	0.051	0.046	0.000	0.004
ANAPC1	0.002	0.002	0.000	0.000	-	PC	0.00545850210319524	0.033	0.033	0.000	0.000
IFNAR1	0.002	0.002	0.000	0.000	-	-	0.00544479757879217	0.007	0.007	0.000	0.000
DYNLT1	0.002	0.002	0.000	0.000	-	-	0.00539140186292482	0.004	0.002	0.002	0.000
